Site,Room,Strata,Photo No,Image,Type,Assocnoeg,Box,GridE,GridN,Orientation,DepBeg,DepEnd,Date,CDRH: Date,Photographer,Feature No,Signi Art No,Other No,"CDRH: Human Remains 
(y/n)",Subject,CDRH: Subject Category 1,CDRH: Subject Category 2,CDRH: Subject Category 3,Comments,Storage Location,Data Entry,CDRH: Image Quality Notes,CDRH: Notes
LA 8846,081W,,07178,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,,floor context; lithic rubble,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07179,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,,"floor, north end",Salmon Curation Office,N Espinosa,,Photo board not fully visible
LA 8846,081W,,07180,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,,"floor, south end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07181,slide,,no,PA009,,,West,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,,floor context; lithic rubble,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07182,slide,,no,PA009,,,West,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,,floor context; lithic rubble,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07183,slide,,no,PA009,,,West,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,Wall,"floor, north end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07184,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,,,"floor, north end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07185,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,,,"floor, northwest corner",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07186,slide,,no,PA009,,,Northwest,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Wall,,"floor, northwest corner",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07187,slide,,no,PA009,,,West,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-ceramic,,"sherd; floor, center section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07188,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-ceramic,,"sherds; floor, center section",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07189,slide,,no,PA009,,,North,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-ceramic,,"sherds, obverse; floor, center section",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07190,slide,,no,PA009,,,Southwest,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-ceramic,,"ladle handle, southeast corner",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07191,slide,,no,PA009,,,Southeast,6.14,6.14,0809978,19780809,Peter George,,,,N,,Floor,Artifact-lithic,Artifact-ceramic,"lithics, southeast corner",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07192,slide,,no,PA009,,,Southeast,6.14,6.14,0809978,19780809,Peter George,,,,N,,Wall,Feature-floor,,"posts, southeast corner",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07193,slide,,no,PA009,16E,04S,South,6.21,6.21,0815978,19780815,Peter George,,,,N,,Feature-floor,Wall,,"floor context, southeast corner",Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07194,slide,,no,PA009,16E,04S,South,6.21,6.21,0815978,19780815,Peter George,,,,N,,Floor,Artifact-lithic,,stone slabs,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07195,slide,,no,PA009,16E,04S,West,6.21,6.21,0815978,19780815,Peter George,,,,N,,Floor,Artifact-lithic,,"stone slabs, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07196,slide,,no,PA009,16E,04S,West,6.21,6.21,0815978,19780815,Peter George,,,,N,,Floor,Artifact-lithic,,"stone slabs, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07197,slide,,no,PA009,16E,04S,West,6.21,6.21,0815978,19780815,Peter George,,,,N,,Floor,Artifact-lithic,,"stone slabs, detail",Salmon Curation Office,N Espinosa,Under-exposed,Photo board not included
LA 8846,081W,,07198,slide,,no,PA009,,,West,6.25,6.25,0816978,19780816,Peter George,,,,N,,Floor,,,floor overview,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07199,slide,,no,PA009,,,West,6.25,6.25,0816978,19780816,Peter George,,,,N,,Feature-floor,Wall,,floor overview,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07200,slide,,no,PA009,,,South,,,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07201,slide,,no,PA009,17-19E,05-07S,South,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07202,slide,,no,PA009,17-19E,05-07S,North,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07203,slide,,no,PA009,17-19E,05-07S,North,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07204,slide,,no,PA009,17-19E,05-07S,North,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,081W,,07205,slide,,no,PA009,17-19E,05-07S,West,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07206,slide,,no,PA009,17-19E,05-07S,Northwest,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07207,slide,,no,PA009,17-19E,05-07S,Northwest,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,,,81/82 doorway,Salmon Curation Office,N Espinosa,,
LA 8846,081W,,07208,slide,,no,PA009,17-19E,05-07S,North,4.99,4.99,0701976,19760701,Peter George,,,,N,,Feature-floor,Wall,,room/site/81/82 doorway context,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07209,slide,,no,PA009,,,South,,,0801974,19740801,Peter George,,,,N,,Feature-floor,,,floor context; roof fall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07210,slide,,no,PA009,,,West,,,0801974,19740801,Peter George,,,,N,,Feature-floor,,,floor context; roof fall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07211,slide,,no,PA009,,,South,,,0801974,19740801,Peter George,,,,N,,Feature-floor,,,room/site/82/81 doorway context,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07212,slide,,no,PA009,,,South,,,0801974,19740801,Peter George,,,,N,,Feature-floor,Landscape,,room/site/82/81 doorway context,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07213,slide,,no,PA009,,,Southwest,,,0815974,19740815,Peter George,,,,N,,Feature-floor,Architecture,,floor context; roof fall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07214,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Wall,Floor,,floor; west wall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07215,slide,,no,PA009,,,East,,,0815974,19740815,Peter George,,,,N,,Wall,Floor,,floor; west wall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07216,slide,,no,PA009,,,East,,,0815974,19740815,Peter George,,,,N,,Floor,Artifact-ceramic,,floor,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07217,slide,,no,PA009,,,East,,,0815974,19740815,Peter George,,,,N,,Floor,Wall,,"floor, east end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07218,slide,,no,PA009,,,East,,,0815974,19740815,Peter George,,,,N,,Floor,Wall,,"floor, east end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07219,slide,,no,PA009,,,East,,,0815974,19740815,Peter George,,,,N,,Floor,Wall,,"floor, east wall",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07220,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,"floor, east end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07221,slide,,no,PA009,,,Southwest,,,0815974,19740815,Peter George,,,,N,,Floor,,,"floor, east end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07222,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,floor,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07223,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,floor,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07224,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,floor,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07225,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,floor,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07226,slide,,no,PA009,,,West,,,0815974,19740815,Peter George,,,,N,,Floor,,,floor,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07227,slide,,no,PA009,18E,07S,West,5.52,5.52,0712976,19760712,Peter George,,,,N,,Feature-floor,,,"""E1-14;"" trench, upright beam",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07228,slide,,no,PA009,,,West,,,0712976,19760712,Peter George,,,,N,,Feature-floor,Architecture,,"burned latilla/roof beams, southwest corner",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07229,slide,,no,PA009,,,South,,,0712976,19760712,Peter George,,,,N,,Feature-floor,Architecture,,rafter knot and tie,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07230,slide,,no,PA009,,,South,,,0720976,19760720,Peter George,,,,N,,Feature-floor,Wall,Architecture,"rafter knot and tie, overview",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07231,slide,,no,PA009,,,South,,,0720976,19760720,Peter George,,,,N,,Feature-floor,Wall,Architecture,"rafter knot and tie, overview",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07232,slide,,no,PA009,,,South,,,0720976,19760720,Peter George,,,,N,,Feature-floor,Wall,Architecture,"rafter knot and tie, overview",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07233,slide,,no,PA009,,,South,,,0720976,19760720,Peter George,,,,N,,Wall,,,wall with lithic protrusions,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07234,slide,,no,PA009,,,South,,,0809976,19760809,Peter George,,,,N,,Feature-floor,Architecture,,"rafter knot and tie, overview",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07235,slide,,no,PA009,18-19E,07S,West,5.52,5.52,0720976,19760720,Peter George,,,,N,,Stratigraphy ,Wall,Floor,soil profile; trenches,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07236,slide,,no,PA009,18-19E,07S,West,5.52,5.52,0720976,19760720,Peter George,,,,N,,Stratigraphy ,Wall,Floor,soil profile; trenches,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07237,slide,,no,PA009,,,South,,,0720976,19760720,Peter George,,,,N,,Wall,,,wall with lithic protrusions,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07265,slide,,no,PA009,,,North,5.7,5.7,0708977,19770708,Peter George,,,,N,,Feature-burial,Wall,,floor; north wall/door; beams,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07266,slide,,no,PA009,,,West,,,0715977,19770715,Peter George,,,,N,,Feature-burial,Floor,Wall,floor; in situ platform beams,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07267,slide,,no,PA009,,,West,,,0715977,19770715,Peter George,,,,N,,Feature-burial,Floor,Wall,floor; in situ platform beams,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07268,slide,,no,PA009,,,West,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-burial,Floor,Architecture,"floor; in situ platform beams, west end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07269,slide,,no,PA009,,,East,6.4,6.4,0902976,19760902,Peter George,,,,N,,Feature-floor,Wall,,floor context; east wall; observatory window,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07270,slide,,no,PA009,,,West,,,0903978,19780903,Peter George,,,,N,,Feature-floor,,,"floor context, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07271,slide,,no,PA009,,,North,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-floor,,,platform detail,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07272,slide,,no,PA009,,,North,,,0715977,19770715,Peter George,,,,N,,Feature-floor,Wall,,"platform detail, wood",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07273,slide,,no,PA009,,,North,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-floor,,,"platform detail, wood",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07274,slide,,no,PA009,,,North,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-floor,,,"platform detail, wood",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07275,slide,,no,PA009,,,North,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-floor,Wall,,"platform detail, wood",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07276,slide,,no,PA009,,,North,5.7,5.7,0715977,19770715,Peter George,,,,N,,Feature-floor,,,"platform detail, wood",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07277,slide,,no,PA009,,,North,5.73,5.73,0727977,19770727,Peter George,,,,N,,Feature-floor,Architecture,,roof; plaster layer,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07278,slide,,no,PA009,,,West,5.73,5.73,0727977,19770727,Peter George,,,,N,,Feature-floor,Architecture,,roof; plaster layer,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07279,slide,,no,PA009,,,West,5.73,5.73,0729977,19770729,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07280,slide,,no,PA009,,,West,5.73,5.73,0729977,19770729,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07281,slide,,no,PA009,,,West,5.73,5.73,0729977,19770729,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07282,slide,,no,PA009,,,West,5.73,5.73,0730977,19770730,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07283,slide,,no,PA009,,,West,5.73,5.73,0730977,19770730,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07284,slide,,no,PA009,,,West,5.73,5.73,0730977,19770730,Peter George,,,,N,,Feature-floor,Architecture,,"roof fall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082A,,07285,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,floor/room overview,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07286,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,floor/room overview,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07287,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,,,"floor/room overview, west end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07288,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,"floor/room overview, west end",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07289,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,"floor/room overview, east end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07290,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,,,"floor/room overview, central section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07291,slide,,no,PA009,,,West,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,,,"floor/room overview, east end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07292,slide,,no,PA009,,,North,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,floor/room overview; north wall,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07293,slide,,no,PA009,,,North,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,Wall,,floor/room overview; north wall,Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07294,slide,,no,PA009,,,North,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,,,floor/room overview; north wall; central section,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07295,slide,,no,PA009,,,North,6.28,6.34,0725978,19780725,Peter George,,,,N,,Feature-floor,,,floor/room overview; east end,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,082W,,07296,slide,,no,PA009,18-19E,07S,South,6.27,6.27,0803978,19780803,Peter George,,,,N,,Feature-floor,Wall,,"floor context: pit, post, partition",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07297,slide,,no,PA009,18-19E,07S,South,6.27,6.27,0803978,19780803,Peter George,,,,N,,Feature-floor,Wall,,"floor context: pit, post, partition",Salmon Curation Office,N Espinosa,,
LA 8846,082W,,07298,slide,,no,PA009,18-19E,07S,South,6.27,6.27,0803978,19780803,Peter George,,,,N,,Feature-floor,Wall,,floor context detail: hearth,Salmon Curation Office,N Espinosa,,Photo board not included
